hhid,round,gps_latitude,gps_longitude
4082,7,2.5999999,38.200001
4082,7,2.5999999,38.200001
4083,2,2.4000001,38.099998
4083,3,2.4000001,38.099998
4083,5,2.7,38.099998
4083,7,2.7,38.099998
4083,7,2.7,38.099998
4083,7,2.7,38.099998
4083,7,2.7,38.099998
4083,7,2.7,38.099998
4084,2,2.4000001,38.099998
4084,3,2.4000001,38.099998
4084,5,3.0,38.200001
4084,6,2.9000001,38.200001
4084,7,2.9000001,38.200001
4084,7,2.9000001,38.200001
4084,7,2.9000001,38.200001
4084,7,2.9000001,38.200001
4084,7,2.9000001,38.200001
4084,7,2.9000001,38.200001
4086,2,2.4000001,38.099998
4086,3,2.4000001,38.099998
4086,5,2.4000001,38.099998
4086,7,2.4000001,38.099998
4086,7,2.4000001,38.099998
4086,7,2.4000001,38.099998
4086,7,2.4000001,38.099998
4086,7,2.4000001,38.099998
4086,7,2.7,38.099998
4087,2,2.4000001,38.099998
4087,3,2.4000001,38.099998
4087,5,2.4000001,38.099998
4087,7,2.4000001,38.099998
4087,7,2.4000001,38.099998
4087,7,2.4000001,38.099998
4087,7,2.4000001,38.099998
4087,7,2.4000001,38.099998
4087,7,2.7,38.099998
4089,2,2.4000001,38.099998
4089,3,2.4000001,38.099998
4089,5,2.4000001,38.099998
4089,7,2.4000001,38.099998
4089,7,2.4000001,38.099998
4089,7,2.4000001,38.099998
4089,7,2.4000001,38.099998
4089,7,2.4000001,38.099998
4089,7,2.7,38.099998
4090,2,2.4000001,38.099998
4090,3,2.4000001,38.099998
4090,5,2.4000001,38.099998
4090,7,2.4000001,38.099998
4090,7,2.4000001,38.099998
4090,7,2.4000001,38.099998
4090,7,2.4000001,38.099998
4090,7,2.4000001,38.099998
4090,7,2.7,38.099998
4091,2,2.4000001,38.099998
4091,3,2.4000001,38.099998
4091,5,2.4000001,38.099998
4091,6,2.7,38.099998
4091,7,2.7,38.099998
4091,7,2.7,38.099998
4091,7,2.7,38.099998
4091,7,2.7,38.099998
4091,7,2.7,38.099998
4095,2,2.4000001,38.099998
4095,3,2.4000001,38.099998
4095,5,2.4000001,38.099998
4095,7,2.4000001,38.099998
4095,7,2.4000001,38.099998
4095,7,2.4000001,38.099998
4095,7,2.4000001,38.099998
4095,7,2.4000001,38.099998
4095,7,2.7,38.099998
4098,6,2.7,38.099998
4098,7,2.7,38.099998
4103,3,3.0,38.299999
4103,5,2.5999999,38.200001
4103,7,2.5999999,38.200001
4103,7,2.5999999,38.200001
4103,7,2.5999999,38.200001
4103,7,2.5999999,38.200001
4103,7,2.5999999,38.200001
4107,3,2.7,38.099998
4107,5,2.7,38.099998
4107,7,2.7,38.099998
4107,7,2.7,38.099998
4107,7,2.7,38.099998
4107,7,2.7,38.099998
4107,7,2.7,38.099998
4108,3,2.7,38.099998
4108,5,2.7,38.099998
4108,7,2.7,38.099998
4108,7,2.7,38.099998
4108,7,2.7,38.099998
4108,7,2.7,38.099998
4108,7,2.5999999,38.200001
4110,3,2.7,38.099998
4110,5,2.7,38.099998
4110,7,2.7,38.099998
4110,7,2.7,38.099998
4110,7,2.7,38.099998
4110,7,2.7,38.099998
4110,7,2.7,38.099998
4111,3,2.8,38.099998
4111,5,2.8,38.099998
4111,7,2.8,38.099998
4111,7,2.8,38.099998
4111,7,2.8,38.099998
4111,7,2.8,38.099998
4111,7,2.5,38.099998
5001,1,3.4000001,37.400002
5001,2,3.4000001,37.400002
5001,3,3.4000001,37.400002
5001,5,3.4000001,37.299999
5001,6,3.4000001,37.299999
5001,7,3.4000001,37.299999
5001,7,3.4000001,37.299999
5001,7,3.4000001,37.299999
5001,7,3.4000001,37.299999
5001,7,3.4000001,37.299999
5001,7,3.4000001,37.299999
5001,7,3.3,37.299999
5002,1,3.4000001,37.400002
5002,2,3.4000001,37.400002
5002,3,3.4000001,37.400002
5002,5,3.4000001,37.299999
5002,6,3.4000001,37.299999
5002,7,3.4000001,37.299999
5002,7,3.4000001,37.299999
5002,7,3.4000001,37.299999
5002,7,3.4000001,37.299999
5002,7,3.4000001,37.299999
5002,7,3.4000001,37.299999
5002,7,3.3,37.299999
5005,1,3.4000001,37.400002
5005,2,3.4000001,37.400002
5005,3,3.4000001,37.400002
5005,5,3.4000001,37.400002
5005,7,3.4000001,37.400002
5005,7,3.4000001,37.400002
5005,7,3.4000001,37.400002
5005,7,3.4000001,37.400002
5005,7,3.4000001,37.400002
5005,7,3.4000001,37.400002
5005,7,3.3,37.299999
5008,1,3.5,37.5
5008,2,3.5,37.5
5008,3,3.5,37.5
5008,5,3.5,37.5
5008,7,3.5,37.5
5008,7,3.5,37.5
5008,7,3.5,37.5
5008,7,3.5,37.5
5008,7,3.5,37.5
5008,7,3.5,37.5
5009,1,3.4000001,37.299999
5009,2,3.4000001,37.299999
5009,3,3.4000001,37.299999
5009,4,3.3,37.299999
5009,5,3.3,37.299999
5009,7,3.3,37.299999
5009,7,3.3,37.299999
5009,7,3.3,37.299999
5009,7,3.3,37.299999
5009,7,3.3,37.299999
5009,7,3.3,37.299999
5009,7,3.3,37.299999
5010,1,3.3,37.5
5010,2,3.3,37.5
5010,3,3.3,37.5
5010,5,3.3,37.5
5010,7,3.3,37.5
5010,7,3.3,37.5
5010,7,3.3,37.5
5010,7,3.3,37.5
5010,7,3.3,37.5
5010,7,3.3,37.5
5010,7,3.3,37.299999
5011,1,3.3,37.299999
5011,2,3.3,37.299999
5011,3,3.3,37.299999
5011,5,3.3,37.299999
5011,7,3.3,37.299999
5011,7,3.3,37.299999
5011,7,3.3,37.299999
5011,7,3.3,37.299999
5011,7,3.3,37.299999
5011,7,3.3,37.299999
5011,7,3.3,37.299999
5012,1,3.3,37.299999
5012,2,3.3,37.299999
5012,3,3.3,37.299999
5012,5,3.3,37.299999
5012,7,3.3,37.299999
5012,7,3.3,37.299999
5012,7,3.3,37.299999
5012,7,3.3,37.299999
5012,7,3.3,37.299999
5012,7,3.3,37.299999
5012,7,3.3,37.299999
5013,1,3.3,37.299999
5013,2,3.3,37.299999
5013,3,3.3,37.299999
5013,5,3.3,37.299999
5013,7,3.3,37.299999
5013,7,3.3,37.299999
5013,7,3.3,37.299999
5013,7,3.3,37.299999
5013,7,3.3,37.299999
5013,7,3.3,37.299999
5013,7,3.3,37.299999
5015,1,3.3,37.299999
5015,2,3.3,37.299999
5015,3,3.3,37.299999
5015,5,3.3,37.299999
5015,7,3.3,37.299999
5015,7,3.3,37.299999
5015,7,3.3,37.299999
5015,7,3.3,37.299999
5015,7,3.3,37.299999
5015,7,3.3,37.299999
5015,7,3.3,37.299999
5016,1,3.3,37.5
5016,2,3.3,37.5
5016,3,3.3,37.5
5016,5,3.3,37.5
5016,7,3.3,37.5
5016,7,3.3,37.5
5016,7,3.3,37.5
5016,7,3.3,37.5
5016,7,3.3,37.5
5016,7,3.3,37.5
5016,7,3.3,37.299999
5018,1,3.2,37.400002
5018,2,3.2,37.400002
5018,3,3.2,37.400002
5018,5,3.2,37.400002
5018,7,3.2,37.400002
5018,7,3.2,37.400002
5018,7,3.2,37.400002
5018,7,3.2,37.400002
5018,7,3.2,37.400002
5018,7,3.2,37.400002
5018,7,3.2,37.400002
5019,1,3.7,37.5
5019,2,3.3,37.200001
5019,3,3.3,37.200001
5019,4,3.4000001,37.299999
5019,5,3.4000001,37.299999
5019,6,3.4000001,37.299999
5019,7,3.4000001,37.299999
5019,7,3.4000001,37.299999
5019,7,3.4000001,37.299999
5019,7,3.4000001,37.299999
5019,7,3.4000001,37.299999
5019,7,3.4000001,37.299999
5019,7,3.4000001,37.200001
5020,1,3.7,37.5
5020,2,3.3,37.200001
5020,3,3.3,37.200001
5020,4,3.4000001,37.299999
5020,5,3.4000001,37.299999
5020,6,3.4000001,37.299999
5020,7,3.4000001,37.299999
5020,7,3.4000001,37.299999
5020,7,3.4000001,37.299999
5020,7,3.4000001,37.299999
5020,7,3.4000001,37.299999
5020,7,3.4000001,37.299999
5020,7,3.4000001,37.200001
5021,1,3.7,37.5
5021,2,3.3,37.200001
5021,3,3.3,37.200001
5021,4,3.4000001,37.299999
5021,5,3.4000001,37.299999
5021,7,3.4000001,37.299999
5021,7,3.4000001,37.299999
5021,7,3.4000001,37.299999
5021,7,3.4000001,37.299999
5021,7,3.4000001,37.299999
5021,7,3.7,37.299999
5022,1,3.5,37.299999
5022,2,3.3,37.099998
5022,3,3.3,37.099998
5022,5,3.3,37.099998
5022,7,3.3,37.099998
5022,7,3.3,37.099998
5022,7,3.3,37.099998
5022,7,3.3,37.099998
5022,7,3.3,37.099998
5022,7,3.7,37.299999
5024,1,3.7,37.5
5024,2,3.3,37.200001
5024,3,3.3,37.200001
5024,4,3.3,37.299999
5024,5,3.4000001,37.299999
5024,6,3.4000001,37.299999
5024,7,3.4000001,37.299999
5024,7,3.4000001,37.299999
5024,7,3.4000001,37.299999
5024,7,3.4000001,37.299999
5024,7,3.4000001,37.299999
5024,7,3.4000001,37.299999
5024,7,3.4000001,37.200001
5025,1,3.7,37.299999
5025,7,3.7,37.299999
5027,1,3.5,37.5
5027,2,3.2,37.200001
5027,7,3.2,37.200001
5027,7,3.2,37.200001
5027,7,3.9000001,37.299999
5028,1,3.5,37.700001
5028,7,3.5,37.700001
5029,1,3.5,37.700001
5029,7,3.5,37.700001
5030,1,3.4000001,37.299999
5030,2,3.4000001,37.299999
5030,3,3.4000001,37.299999
5030,5,3.4000001,37.299999
5030,7,3.4000001,37.299999
5030,7,3.4000001,37.299999
5030,7,3.4000001,37.299999
5030,7,3.4000001,37.299999
5030,7,3.4000001,37.299999
5030,7,3.4000001,37.299999
5030,7,3.3,37.299999
5031,1,3.7,37.599998
5031,2,3.4000001,37.599998
5031,3,3.4000001,37.599998
5031,5,3.4000001,37.599998
5031,7,3.4000001,37.599998
5031,7,3.4000001,37.599998
5031,7,3.4000001,37.599998
5031,7,3.4000001,37.599998
5031,7,3.4000001,37.599998
5031,7,3.4000001,37.599998
5034,1,3.4000001,37.299999
5034,2,3.4000001,37.299999
5034,7,3.4000001,37.299999
5034,7,3.4000001,37.299999
5034,7,3.5,37.700001
5037,1,3.4000001,37.5
5037,2,3.4000001,37.5
5037,3,3.4000001,37.5
5037,5,3.3,37.299999
5037,7,3.3,37.299999
5037,7,3.3,37.299999
5037,7,3.3,37.299999
5037,7,3.3,37.299999
5037,7,3.3,37.299999
5037,7,3.3,37.299999
5037,7,3.3,37.299999
5038,1,3.5,37.700001
5038,2,3.4000001,37.599998
5038,3,3.4000001,37.599998
5038,5,3.4000001,37.599998
5038,7,3.4000001,37.599998
5038,7,3.4000001,37.599998
5038,7,3.4000001,37.599998
5038,7,3.4000001,37.599998
5038,7,3.4000001,37.599998
5038,7,3.4000001,37.700001
5041,1,3.7,37.599998
5041,2,3.4000001,37.599998
5041,3,3.4000001,37.599998
5041,5,3.4000001,37.599998
5041,7,3.4000001,37.599998
5041,7,3.4000001,37.599998
5041,7,3.4000001,37.599998
5041,7,3.4000001,37.599998
5041,7,3.4000001,37.599998
5041,7,3.4000001,37.599998
5041,7,3.4000001,37.700001
5042,1,3.5999999,37.700001
5042,7,3.5999999,37.700001
5043,1,3.5999999,37.599998
5043,2,3.4000001,37.599998
5043,3,3.4000001,37.599998
5043,5,3.4000001,37.700001
5043,7,3.4000001,37.700001
5043,7,3.4000001,37.700001
5043,7,3.4000001,37.700001
5043,7,3.4000001,37.700001
5043,7,3.4000001,37.700001
5043,7,3.4000001,37.700001
5044,1,3.5999999,37.799999
5044,2,3.2,37.200001
5044,7,3.2,37.200001
5044,7,3.2,37.200001
5044,7,3.4000001,37.5
5045,1,3.4000001,37.299999
5045,2,3.4000001,37.299999
5045,3,3.4000001,37.299999
5045,5,3.4000001,37.299999
5045,7,3.4000001,37.299999
5045,7,3.4000001,37.299999
5045,7,3.4000001,37.299999
5045,7,3.4000001,37.299999
5045,7,3.4000001,37.299999
5045,7,3.4000001,37.299999
5045,7,3.3,37.299999
5046,1,3.4000001,37.299999
5046,2,3.4000001,37.299999
5046,3,3.4000001,37.299999
5046,5,3.4000001,37.299999
5046,7,3.4000001,37.299999
5046,7,3.4000001,37.299999
5046,7,3.4000001,37.299999
5046,7,3.4000001,37.299999
5046,7,3.4000001,37.299999
5046,7,3.4000001,37.299999
5046,7,3.3,37.299999
5047,1,3.4000001,37.299999
5047,2,3.0999999,37.299999
5047,3,3.0999999,37.299999
5047,5,3.2,37.400002
5047,7,3.2,37.400002
5047,7,3.2,37.400002
5047,7,3.2,37.400002
5047,7,3.2,37.400002
5047,7,3.2,37.400002
5047,7,3.2,37.400002
5047,7,3.2,37.400002
5049,1,3.5999999,37.5
5049,2,3.5999999,37.5
5049,3,3.5999999,37.5
5049,5,3.5999999,37.5
5049,7,3.5999999,37.5
5049,7,3.5999999,37.5
5049,7,3.5999999,37.5
5049,7,3.5999999,37.5
5049,7,3.5999999,37.5
5049,7,3.5999999,37.5
5049,7,3.3,37.299999
5050,1,3.5,37.5
5050,2,3.5,37.5
5050,3,3.5,37.5
5050,5,3.5,37.5
5050,7,3.5,37.5
5050,7,3.5,37.5
5050,7,3.5,37.5
5050,7,3.5,37.5
5050,7,3.5,37.5
5050,7,3.5,37.5
5050,7,3.3,37.299999
5051,1,3.5,37.5
5051,2,3.5,37.5
5051,3,3.5,37.5
5051,5,3.5,37.5
5051,7,3.5,37.5
5051,7,3.5,37.5
5051,7,3.5,37.5
5051,7,3.5,37.5
5051,7,3.5,37.5
5051,7,3.5,37.5
5052,1,3.5,37.5
5052,2,3.5,37.5
5052,3,3.5,37.5
5052,5,3.5,37.5
5052,7,3.5,37.5
5052,7,3.5,37.5
5052,7,3.5,37.5
5052,7,3.5,37.5
5052,7,3.5,37.5
5052,7,3.5,37.5
5052,7,3.3,37.299999
5053,1,3.5,37.5
5053,2,3.5,37.5
5053,3,3.5,37.5
5053,5,3.5,37.5
5053,7,3.5,37.5
5053,7,3.5,37.5
5053,7,3.5,37.5
5053,7,3.5,37.5
5053,7,3.5,37.5
5053,7,3.5,37.5
5053,7,3.2,37.799999
5054,1,3.4000001,37.299999
5054,2,3.4000001,37.299999
5054,3,3.4000001,37.299999
5054,5,3.4000001,37.299999
5054,7,3.4000001,37.299999
5054,7,3.4000001,37.299999
5054,7,3.4000001,37.299999
5054,7,3.4000001,37.299999
5054,7,3.4000001,37.299999
5054,7,3.4000001,37.299999
5054,7,3.3,37.299999
5055,1,3.4000001,37.299999
5055,2,3.4000001,37.299999
5055,3,3.4000001,37.299999
5055,5,3.4000001,37.299999
5055,7,3.4000001,37.299999
5055,7,3.4000001,37.299999
5055,7,3.4000001,37.299999
5055,7,3.4000001,37.299999
5055,7,3.4000001,37.299999
5055,7,3.4000001,37.299999
5055,7,3.3,37.299999
5056,1,3.4000001,37.299999
5056,2,3.4000001,37.299999
5056,3,3.4000001,37.299999
5056,5,3.4000001,37.299999
5056,7,3.4000001,37.299999
5056,7,3.4000001,37.299999
5056,7,3.4000001,37.299999
5056,7,3.4000001,37.299999
5056,7,3.4000001,37.299999
5056,7,3.4000001,37.299999
5056,7,3.3,37.299999
5057,1,3.5,37.5
5057,2,3.5,37.5
5057,3,3.5,37.5
5057,5,3.5,37.5
5057,6,3.3,37.299999
5057,7,3.3,37.299999
5057,7,3.3,37.299999
5057,7,3.3,37.299999
5057,7,3.3,37.299999
5057,7,3.3,37.299999
5057,7,3.3,37.299999
5057,7,3.3,37.700001
5058,1,3.7,37.299999
5058,7,3.7,37.299999
5061,1,3.4000001,37.400002
5061,2,3.4000001,37.400002
5061,3,3.4000001,37.400002
5061,5,3.4000001,37.400002
5061,7,3.4000001,37.400002
5061,7,3.4000001,37.400002
5061,7,3.4000001,37.400002
5061,7,3.4000001,37.400002
5061,7,3.4000001,37.400002
5061,7,3.4000001,37.400002
5061,7,3.3,37.299999
5066,1,3.5,37.5
5066,2,3.5,37.5
5066,3,3.5,37.5
5066,5,3.5,37.5
5066,7,3.5,37.5
5066,7,3.5,37.5
5066,7,3.5,37.5
5066,7,3.5,37.5
5066,7,3.5,37.5
5066,7,3.5,37.5
5066,7,3.3,37.299999
5067,1,3.3,37.299999
5067,2,3.3,37.299999
5067,6,3.3,37.299999
5067,7,3.3,37.299999
5067,7,3.3,37.299999
5067,7,3.3,37.299999
5067,7,3.3,37.299999
5068,1,3.0999999,37.200001
5068,2,3.0999999,37.200001
5068,3,3.0999999,37.200001
5068,5,3.0999999,37.200001
5068,7,3.0999999,37.200001
5068,7,3.0999999,37.200001
5068,7,3.0999999,37.200001
5068,7,3.0999999,37.200001
5068,7,3.0999999,37.200001
5068,7,3.5999999,37.400002
5069,1,3.7,37.400002
5069,2,3.7,37.400002
5069,7,3.7,37.400002
5069,7,3.7,37.400002
5069,7,3.7,37.400002
5070,3,3.5,37.5
5070,5,3.4000001,37.299999
5070,7,3.4000001,37.299999
5070,7,3.4000001,37.299999
5070,7,3.4000001,37.299999
5070,7,3.4000001,37.299999
5070,7,3.3,37.299999
5071,1,3.0999999,37.200001
5071,7,3.0999999,37.200001
5072,1,3.0999999,37.200001
5072,2,3.0999999,37.200001
5072,3,3.0999999,37.200001
5072,5,3.0999999,37.200001
5072,7,3.0999999,37.200001
5072,7,3.0999999,37.200001
5072,7,3.0999999,37.200001
5072,7,3.0999999,37.200001
5072,7,3.0999999,37.200001
5072,7,3.2,37.200001
5073,1,3.3,37.299999
5073,2,3.3,37.299999
5073,3,3.3,37.299999
5073,5,3.3,37.299999
5073,7,3.3,37.299999
5073,7,3.3,37.299999
5073,7,3.3,37.299999
5073,7,3.3,37.299999
5073,7,3.3,37.299999
5073,7,3.3,37.299999
5073,7,3.3,37.299999
5075,2,3.2,37.200001
5075,3,3.2,37.200001
5075,5,3.2,37.200001
5075,7,3.2,37.200001
5075,7,3.2,37.200001
5075,7,3.2,37.200001
5075,7,3.2,37.200001
5075,7,3.2,37.200001
5075,7,3.3,37.299999
5076,6,3.3,37.299999
5076,7,3.3,37.299999
5077,2,3.2,37.200001
5077,3,3.2,37.200001
5077,5,3.2,37.200001
5077,7,3.2,37.200001
5077,7,3.2,37.200001
5077,7,3.2,37.200001
5077,7,3.2,37.200001
5077,7,3.2,37.200001
5077,7,3.3,37.299999
5082,2,3.2,37.200001
5082,3,3.2,37.200001
5082,5,3.2,37.200001
5082,6,3.3,37.299999
5082,7,3.3,37.299999
5082,7,3.3,37.299999
5082,7,3.3,37.299999
5082,7,3.3,37.299999
5082,7,3.3,37.299999
5082,7,3.3,37.299999
5083,6,3.3,37.299999
5083,7,3.3,37.299999
5084,2,3.3,37.200001
5084,3,3.3,37.200001
5084,4,3.4000001,37.299999
5084,5,3.4000001,37.299999
5084,6,3.4000001,37.299999
5084,7,3.4000001,37.299999
5084,7,3.4000001,37.299999
5084,7,3.4000001,37.299999
5084,7,3.4000001,37.299999
5084,7,3.4000001,37.299999
5084,7,3.4000001,37.200001
5086,2,3.2,37.200001
5086,3,3.2,37.200001
5086,5,3.2,37.200001
5086,7,3.2,37.200001
5086,7,3.2,37.200001
5086,7,3.2,37.200001
5086,7,3.2,37.200001
5086,7,3.2,37.200001
5086,7,3.3,37.299999
5088,3,3.4000001,37.299999
5088,5,3.4000001,37.299999
5088,7,3.4000001,37.299999
5088,7,3.4000001,37.299999
5088,7,3.4000001,37.299999
5088,7,3.4000001,37.299999
5088,7,3.3,37.299999
5089,2,3.3,37.799999
5089,3,3.3,37.799999
5089,5,3.3,37.799999
5089,7,3.3,37.799999
5089,7,3.3,37.799999
5089,7,3.3,37.799999
5089,7,3.3,37.799999
5089,7,3.5999999,37.299999
5092,6,3.3,37.299999
5092,7,3.3,37.299999
5093,3,3.4000001,37.299999
5093,5,3.4000001,37.299999
5093,6,3.3,37.700001
5093,7,3.3,37.700001
5093,7,3.3,37.700001
5093,7,3.3,37.700001
5093,7,3.3,37.700001
5093,7,3.3,37.700001
5094,3,3.3,37.299999
5094,5,3.3,37.299999
5094,7,3.3,37.299999
5094,7,3.3,37.299999
5094,7,3.3,37.299999
5094,7,3.3,37.299999
5094,7,3.3,37.299999
5095,6,3.3,37.299999
5095,7,3.3,37.299999
5096,3,3.5,37.299999
5096,5,3.3,37.299999
5096,7,3.3,37.299999
5096,7,3.3,37.299999
5096,7,3.3,37.299999
5096,7,3.3,37.299999
5096,7,3.3,37.299999
5103,6,3.3,37.299999
5103,7,3.3,37.299999
5104,6,3.3,37.299999
5104,7,3.3,37.299999
6001,1,3.3,37.599998
6001,2,3.3,37.599998
6001,3,3.3,37.599998
6001,5,3.3,37.599998
6001,7,3.3,37.599998
6001,7,3.3,37.599998
6001,7,3.3,37.599998
6001,7,3.3,37.599998
6001,7,3.3,37.599998
6001,7,3.3,37.599998
6001,7,3.0999999,37.400002
6002,1,3.3,37.599998
6002,2,3.3,37.599998
6002,3,3.3,37.599998
6002,5,3.3,37.599998
6002,6,3.0999999,37.400002
6002,7,3.0999999,37.400002
6002,7,3.0999999,37.400002
6002,7,3.0999999,37.400002
6002,7,3.0999999,37.400002
6002,7,3.0999999,37.400002
6002,7,3.0999999,37.400002
6002,7,3.0999999,37.400002
6004,1,3.3,37.599998
6004,2,3.3,37.599998
6004,3,3.3,37.599998
6004,5,3.3,37.599998
6004,6,2.3,38.0
6004,7,2.3,38.0
6004,7,2.3,38.0
6004,7,2.3,38.0
6004,7,2.3,38.0
6004,7,2.3,38.0
6004,7,2.3,38.0
6004,7,2.3,38.0
6005,1,3.3,37.599998
6005,2,3.3,37.599998
6005,3,3.3,37.599998
6005,5,3.3,37.599998
6005,7,3.3,37.599998
6005,7,3.3,37.599998
6005,7,3.3,37.599998
6005,7,3.3,37.599998
6005,7,3.3,37.599998
6005,7,3.3,37.599998
6005,7,3.0999999,37.400002
6006,6,3.0999999,37.400002
6006,7,3.0999999,37.400002
6007,1,3.3,37.599998
6007,2,3.3,37.599998
6007,3,3.3,37.599998
6007,5,3.3,37.599998
6007,7,3.3,37.599998
6007,7,3.3,37.599998
6007,7,3.3,37.599998
6007,7,3.3,37.599998
6007,7,3.3,37.599998
6007,7,3.3,37.599998
6007,7,3.0999999,37.400002
6008,1,3.3,37.599998
6008,2,3.0999999,37.299999
6008,3,3.0999999,37.299999
6008,5,3.0999999,37.299999
6008,7,3.0999999,37.299999
6008,7,3.0999999,37.299999
6008,7,3.0999999,37.299999
6008,7,3.0999999,37.299999
6008,7,3.0999999,37.299999
6008,7,3.0999999,37.299999
6008,7,3.0999999,37.299999
6009,1,3.3,37.599998
6009,2,3.3,37.599998
6009,3,3.3,37.599998
6009,5,3.3,37.599998
6009,7,3.3,37.599998
6009,7,3.3,37.599998
6009,7,3.3,37.599998
6009,7,3.3,37.599998
6009,7,3.3,37.599998
6009,7,3.3,37.599998
6009,7,3.0999999,37.400002
6010,1,3.3,37.599998
6010,2,3.3,37.599998
6010,3,3.3,37.599998
6010,5,3.3,37.599998
6010,6,2.3,38.0
6010,7,2.3,38.0
6010,7,2.3,38.0
6010,7,2.3,38.0
6010,7,2.3,38.0
6010,7,2.3,38.0
6010,7,2.3,38.0
6011,1,3.3,37.599998
6011,2,3.3,37.599998
6011,3,3.3,37.599998
6011,5,3.3,37.599998
6011,7,3.3,37.599998
6011,7,3.3,37.599998
6011,7,3.3,37.599998
6011,7,3.3,37.599998
6011,7,3.3,37.599998
6011,7,3.3,37.599998
6011,7,3.2,37.400002
6012,1,3.4000001,37.5
6012,2,3.4000001,37.5
6012,3,3.4000001,37.5
6012,7,3.4000001,37.5
6012,7,3.4000001,37.5
6012,7,3.4000001,37.5
6012,7,3.4000001,37.5
6012,7,3.4000001,37.5
6013,1,3.4000001,37.599998
6013,2,3.4000001,37.599998
6013,3,3.4000001,37.599998
6013,5,3.4000001,37.599998
6013,7,3.4000001,37.599998
6013,7,3.4000001,37.599998
6013,7,3.4000001,37.599998
6013,7,3.4000001,37.599998
6013,7,3.4000001,37.599998
6013,7,3.4000001,37.599998
6013,7,3.0999999,37.400002
6014,1,3.4000001,37.599998
6014,2,3.4000001,37.599998
6014,3,3.4000001,37.599998
6014,5,3.4000001,37.599998
6014,7,3.4000001,37.599998
6014,7,3.4000001,37.599998
6014,7,3.4000001,37.599998
6014,7,3.4000001,37.599998
6014,7,3.4000001,37.599998
6014,7,3.4000001,37.599998
6014,7,3.4000001,37.599998
6015,1,3.4000001,37.599998
6015,2,3.4000001,37.599998
6015,3,3.4000001,37.599998
6015,5,3.4000001,37.599998
6015,7,3.4000001,37.599998
6015,7,3.4000001,37.599998
6015,7,3.4000001,37.599998
6015,7,3.4000001,37.599998
6015,7,3.4000001,37.599998
6015,7,3.4000001,37.599998
6015,7,3.0999999,37.400002
6016,1,3.4000001,37.599998
6016,2,3.4000001,37.599998
6016,3,3.4000001,37.599998
6016,5,3.4000001,37.599998
6016,7,3.4000001,37.599998
6016,7,3.4000001,37.599998
6016,7,3.4000001,37.599998
6016,7,3.4000001,37.599998
6016,7,3.4000001,37.599998
6016,7,3.4000001,37.599998
6016,7,3.0999999,37.400002
6018,1,3.3,37.599998
6018,2,3.3,37.599998
6018,3,3.3,37.599998
6018,5,3.3,37.599998
6018,7,3.3,37.599998
6018,7,3.3,37.599998
6018,7,3.3,37.599998
6018,7,3.3,37.599998
6018,7,3.3,37.599998
6018,7,3.3,37.599998
6018,7,3.0999999,37.400002
6019,1,3.3,37.599998
6019,2,3.3,37.599998
6019,3,3.3,37.599998
6019,5,3.3,37.599998
6019,7,3.3,37.599998
6019,7,3.3,37.599998
6019,7,3.3,37.599998
6019,7,3.3,37.599998
6019,7,3.3,37.599998
6019,7,3.3,37.599998
6019,7,3.0999999,37.400002
6020,1,3.3,37.599998
6020,2,3.3,37.599998
6020,3,3.3,37.599998
6020,5,3.3,37.599998
6020,7,3.3,37.599998
6020,7,3.3,37.599998
6020,7,3.3,37.599998
6020,7,3.3,37.599998
6020,7,3.3,37.599998
6020,7,3.3,37.599998
6020,7,3.0999999,37.400002
6021,1,3.4000001,37.599998
6021,2,3.4000001,37.599998
6021,3,3.4000001,37.599998
6021,5,3.4000001,37.599998
6021,7,3.4000001,37.599998
6021,7,3.4000001,37.599998
6021,7,3.4000001,37.599998
6021,7,3.4000001,37.599998
6021,7,3.4000001,37.599998
6021,7,3.4000001,37.599998
6021,7,3.0999999,37.400002
6022,1,3.4000001,37.599998
6022,2,3.4000001,37.599998
6022,3,3.4000001,37.599998
6022,5,3.4000001,37.599998
6022,7,3.4000001,37.599998
6022,7,3.4000001,37.599998
6022,7,3.4000001,37.599998
6022,7,3.4000001,37.599998
6022,7,3.4000001,37.599998
6022,7,3.4000001,37.599998
6022,7,3.0999999,37.400002
6023,1,3.4000001,37.599998
6023,2,3.4000001,37.599998
6023,3,3.4000001,37.599998
6023,5,3.4000001,37.599998
6023,7,3.4000001,37.599998
6023,7,3.4000001,37.599998
6023,7,3.4000001,37.599998
6023,7,3.4000001,37.599998
6023,7,3.4000001,37.599998
6023,7,3.4000001,37.599998
6023,7,3.0999999,37.400002
6024,1,3.4000001,37.599998
6024,2,3.4000001,37.599998
6024,3,3.4000001,37.599998
6024,5,3.4000001,37.599998
6024,7,3.4000001,37.599998
6024,7,3.4000001,37.599998
6024,7,3.4000001,37.599998
6024,7,3.4000001,37.599998
6024,7,3.4000001,37.599998
6024,7,3.4000001,37.599998
6024,7,3.0999999,37.400002
6025,1,3.3,37.599998
6025,2,3.3,37.599998
6025,3,3.3,37.599998
6025,7,3.3,37.599998
6025,7,3.3,37.599998
6025,7,3.3,37.599998
6025,7,3.3,37.599998
6025,7,2.7,38.099998
6026,5,3.0999999,37.400002
6026,7,3.0999999,37.400002
6026,7,3.0999999,37.400002
6026,7,3.0999999,37.400002
6027,1,3.4000001,37.599998
6027,2,3.4000001,37.599998
6027,3,3.4000001,37.599998
6027,5,3.4000001,37.599998
